paper,section_name,nchar,text,journal
285 woppel jgrc12296.pdf,x.other.,1689,"0148-0227/12/2011JC007469 Copyright 2012 by the American Geophysical Union. IMEDEA, CSIC-UIB, Esporles, Spain. 2 LIENSS, UniversitÃ© de la Rochelle-CNRS, La Rochelle, France. 1 of the GPS observations is applied using the same models, 2007], provided a global state of the art reanalysis strategy , WÃ¶ppelmann et al. corrected rates of sea level change [ showing reduced dispersion of individual and regional GPS- Worthwhile results have been obtained on the global scale, , 2010]. Blewitt et al. th",Journal of Geophysical Research
295 yuan jgrb50622.pdf,introduction,7454,"1. Introduction Â­ Res. Solid Earth , 119 , 3232 3255, doi:10.1002/2013JB010853. The presence of seismic anisotropy, which is the directional dependence of seismic wave velocity, is required to explain a variety of seismic data. We often distinguish between azimuthal and radial anisotropy (also called Received 14 NOV 2013 polarization anisotropy or transverse isotropy). Azimuthal anisotropy characterizes wave velocity variations Accepted 24 MAR 2014 fi within the horizontal plane. Radial anisotr",Journal of Geophysical Research
295 yuan jgrb50622.pdf,data,9117,"2. Data The data used in this study are the anisotropic phase velocity maps obtained by Visser et al . [2008a] for Love wave fi fi fi fundamental modes and the rst ve overtones at periods comprised between 35 s and 175 s. More speci cally, fi there were 16 fundamental modes between 35 s and 175 s, 16 rst overtones between 35 s and 175 s, 13 second overtones between 25 s and 115 s, 10 third overtones between 35 s and 79 s, eight fourth overtones between 35 s fi and 63 s, and seven fth overtones b",Journal of Geophysical Research
295 yuan jgrb50622.pdf,parameterization.and.inversion,6308,"3.1. Parameterization and Inversion  We modeled 3-D variations in SH anisotropy by inverting the 4 terms ( c and c ) of equation (1) for Love 3 4 wave fundamental and higher modes [ Montagner and Nataf , 1986]. These anisotropic terms are depth integrals of perturbations in elastic parameters E and E that relate to SH azimuthal anisotropy: c s Ã°Ãž E r  c Ã°Ãž Â¼ ; Ã°Ãž c T K r T d r (2) 3 E Ã°Ãž Nr Ã°Ãž E r  s Ã°Ãž Â¼ ; Ã°Ãž c T K r T d r (3) 4 E Ã°Ãž Nr c(""K"", ""E"", ""("", ""r"", "","", ""T"", "") repre",Journal of Geophysical Research
295 yuan jgrb50622.pdf,we.employed.the.uncertainties.estimated.by,1253,"1. We employed the uncertainties estimated by Visser et al . [2008a] for their phase velocity maps i to build the data covariance matrix. With the employed method, the regularization is implicit in the choice of the prior model covariance matrix and modifying C is equivalent to changing the regularization in a least m square inversion [ Snieder and Trampert , 2000] as it yields a different cutoff in the number of eigenvalues. The fl true model resolution matrix R re ects how well the true model,",Journal of Geophysical Research
295 yuan jgrb50622.pdf,generalized.spherical.harmonics..power.spectrum..and.correlation,3872,"3.2. Generalized Spherical Harmonics, Power Spectrum, and Correlation ' In order to calculate the power spectra of our SH anisotropy model and that of Yuan and Beghein s [2013] SV anisotropy model, we expanded the models in generalized spherical harmonics [ Phinney and Burridge , 1973; Trampert and Woodhouse , 2003] up to degree 20 and calculated the power spectrum for each anisotropic parameter following Becker et al . [2007]. The azimuthal dependence of the phase velocity described by equation",Journal of Geophysical Research
295 yuan jgrb50622.pdf,model.resolution.and.robustness,9241,"4. Model Resolution and Robustness We performed several tests, described below, to assess the quality of our SH anisotropy model. First, we tested that our main results, i.e., the presence of about 1% anisotropy in the MTZ and amplitude minimum near the top of the MTZ as described in section 5, are robust with respect to regularization. Second, we examined the vertical resolution of the sensitivity kernels used in this study with a series of synthetic tests. c(""The input models in Figure 3 simul",Journal of Geophysical Research
295 yuan jgrb50622.pdf,average.anisotropy,8674,"5.1. Average Anisotropy model A 2 In Figures 6a and 6c, we compare the   0.6 model B YB14SHani root-mean-square (RMS) amplitude of  0.5 YB14SHani and YB13SVani, and in Figures 6b and 6d, we display the global  0.4  vertical autocorrelation function of the 2  0.3  and 4 models, respectively. When analyzing azimuthal anisotropy models, it  0.2 is very useful to determine at which depth  0.1 the fast axes for wave propagation fi  0 change direction signi cantly as this can 0 2 4 6 8 10 12 14 16 18 ",Journal of Geophysical Research
295 yuan jgrb50622.pdf,global.three.dimensional.model,2393,"5.2. Global Three-Dimensional Model Figures 7 and 8 display maps between 100 km and 600 km depth for models YB14SHani and YB13SVani, respectively. Large lateral variations in amplitude and fast axes are observed in both models, which might fl suggest a complex mantle ow pattern at depth. Interestingly, regions of high (or low) SV anisotropy do not necessarily coincide with high (or low) SH anisotropy. On the contrary, it even appears that in some areas, the two types of anisotropy are anticorrel",Journal of Geophysical Research
295 yuan jgrb50622.pdf,anisotropy.beneath.oceanic.plates,12166,"5.3. Anisotropy Beneath Oceanic Plates Figure 9 illustrates how SH and SV anisotropy vary beneath oceanic plates. A detailed discussion of YB13SVani under oceanic plates can be found in another paper [ Beghein et al ., 2014]. Here we can compare YB13SVani with our new SH anisotropy model. Interestingly, we detect a change in uppermost mantle dlnE and dlnG fi with plate age only beneath the Paci c Plate (Figures 9d and 9e). In particular, the youngest parts of the fi Paci c Plate present less SH ",Journal of Geophysical Research
295 yuan jgrb50622.pdf,anisotropy.beneath.archean.cratons,9155,"5.4. Anisotropy Beneath Archean Cratons fi Figure 11 focuses on Archean cratons as de ned in model 3SMAC [ Nataf and Ricard , 1996]. Figures 11a and fi 11d display averaged SV and SH amplitude pro les, Figures 10b and 10e show the vertical autocorrelation for SV and SH fast axes, and Figures 10c and 10f represent the angular difference between the APM and the SV fi fast axes. To calculate the vertical autocorrelation in a speci c region, we isolated the targeted area by setting all other regions",Journal of Geophysical Research
295 yuan jgrb50622.pdf,spectral.analysis,7349,"5.5. Spectral Analysis We expanded YB13SVani and YB14SHani in generalized spherical harmonics up to degree 20 and calculated their power spectra with equation (33). Figures 12 and S7 show the power spectra for the two models at various depths. Because the generalized spherical harmonic expansion of a second-order tensor starts at degree 2 (see section 3.2 for details), the SV model power spectrum does not have any power at lower degree. Similarly, the SH model power spectrum does not have any en",Journal of Geophysical Research
295 yuan jgrb50622.pdf,conclusions,2664,"6. Conclusions Love wave fundamental and higher mode phase velocity maps were inverted for SH azimuthal anisotropy in the top 800 km of the mantle. We found a general agreement between the average amplitudes of our new SH anisotropy model and the SV azimuthal anisotropy model we previously obtained from Rayleigh wave higher modes [ Yuan and Beghein , 2013], and changes in both SV and SH fast axes generally occur at similar depths. The upper 250 km of the mantle are characterized by average SH an",Journal of Geophysical Research
295 yuan jgrb50622.pdf,x.other.,314,"to explain a variety of seismic data. We often distinguish between azimuthal and radial anisotropy (also called The presence of seismic anisotropy, which is the directional dependence of seismic wave velocity, is required doi:10.1002/2013JB010853. 3255, , 3232 119 , Res. Solid Earth Â­ 1. Introduction J. Geophys.",Journal of Geophysical Research
299 zha jgrb50675.pdf,introduction,9891,"1. Introduction 2014JB011131. Over two thirds of new surface on the Earth is created at oceanic spreading centers. Most of this new material Received 17 MAR 2014 is produced through partial melting of mantle peridotites beneath mid-ocean ridges [ Moores and Vine , 1971; Accepted 29 APR 2014 Sinton and Detrick , 1992], but little is understood about how magma travels through and is emplaced in the Accepted article online 5 MAY 2014 crust. Determining the distribution of melt in the crust is there",Journal of Geophysical Research
299 zha jgrb50675.pdf,data.collection,5630,"2. Data Collection fl The sea oor compliance data analyzed in this paper were collected at 61 sites during expeditions in 1994, 1999, 2000, and 2007. The spatial coverage of the measurements extends   from 9Â°03 to 10Â°20 along the ridge axis and up to 15 km off axis (Figure 1). In this paper we model crustal velocity structure using compliance data collected along four ridge-     1994 Measurements perpendicular lines: at 9Â°48 N, 9Â°33 N, 9Â°18 N, and 9Â°08 N. 1999 Measurements fl Long-period p",Journal of Geophysical Research
299 zha jgrb50675.pdf,numerical.modeling,2446,"3.1. Numerical Modeling Previous studies [ Crawford and Webb , 2002; Crawford et al ., 1991, 1999] have calculated theoretical fi compliance functions using 1-D propagator matrix and 2-D nite difference methods. In block inversions for fi shear velocity structures the compliance from a 2-D model was calculated by spatial ltering the 1-D fi modeling results [ Crawford et al ., 1998]. This approximation signi cantly underestimates the effects of lateral variation and thus biases the calculated com",Journal of Geophysical Research
299 zha jgrb50675.pdf,model.formation,6440,"3.2. Model Formation Compliance depends most strongly on shear velocities but also depends on compressional velocities and density [ Crawford et al ., 1991]. We construct a starting model based on a reference 2-D compressional velocity  model from seismic refraction studies at the EPR 9Â°30 Nby Dunn et al . [2000]. This model contains a midcrustal fl LVZ beneath the ridge axis. The velocity in the LVZ is lowest at approximately 1.5 km below sea oor and Â­ increases with depth. The LVZ is slightl",Journal of Geophysical Research
299 zha jgrb50675.pdf,results,1929,"4. Results . number of data. The preferred velocity model for each ridge-perpendicular line is the one that minimizes 2  ij is the total N is the standard deviation of the measurement, and , m the calculated compliance for model  ij ij )is m ( S is the measured compliance and D over the sites, j runs over the measurement frequencies, i where N (3) 2 Â¼  j i ij ij ij  = Ã°Ãž m S Ã€ D 2 Ã‚Ãƒ Ã<81> Ã€Ã<81> X X prediction and the data: between the model t the DLZ. We evaluate a large suite of models",Journal of Geophysical Research
299 zha jgrb50675.pdf,model.fitting,7167,"3.3. Model Fitting details). White horizontal line indicates depth of Moho; black dashed box fi  indicates axial accretion zone (8 km wide and from 1.2 to 9 km depth), We rst use the compliance data at 9Â°33 N where Vs-Vp relationship for partially molten rock is used to calculate Vs fi and a Vp model modi ed from Dunn et al . (dln Vs /dln Vp = 1.5) [ Takei , 2002]. Small red dashed box indicates possible [2000] to calibrate the Vs-Vp relationship deep lower crustal low-velocity zone (DLZ). (b) ",Journal of Geophysical Research
299 zha jgrb50675.pdf,calibrating.the,3114,"4.2. Calibrating the Vs-Vp crust in the resulting models toward slightly higher shear velocities. conservative assumption that the waves propagate along axis, which may bias the middle and lower during the compliance observations due to lack of simultaneous measurements, so we will use the ridge-perpendicular waves. We did not measure the directional spectrum of the infragravity waves (layer 2A) is thinnest at the ridge axis; thus, ridge-parallel waves are sensing a thinner 2A layer than do wave",Journal of Geophysical Research
299 zha jgrb50675.pdf,effects.of.ocean.wave.direction,7147,"4.1. Effects of Ocean Wave Direction 0.005 0.01 0.015 0.02 Previous 2-D modeling studies calculated compliance Frequecy (Hz) induced by ocean waves propagating perpendicular b) to the ridge. Observations show the typical mid-ocean 0.05 fi infragravity wave eld includes waves propagating 30 m, 1 km wide 0.048 100 m, 0.5 km wide from a wide range of directions [ Webb et al ., 1991]. 100 m, 1 km wide 0.046 Because of the quasi-2-D characteristics of fast 100 m, 2 km wide spreading mid-ocean ridges,",Journal of Geophysical Research
299 zha jgrb50675.pdf,deep.low.velocity.zone.at.9â.48,11242,"4.3. Deep Low Velocity Zone at 9Â°48  Compliance measurements near EPR 9Â°48 N show a broadband peak near 14 mHz and a lower frequency fi peak at 8 mHz (Figure 7). The higher-frequency peak near 14 mHz can be t by adjusting the Vs-Vp c(""relationship so that the shear velocity is"", ""lower in the shallow LVZ. The lower"", ""frequency compliance peak near 8 mHz,"", ""on the other hand, is less sensitive to"", ""the shallow LVZ. Matching the low-"", ""frequency compliances requires lower"", ""shear velocities",Journal of Geophysical Research
299 zha jgrb50675.pdf,temporal.changes.of.compliance.measurements.and.inferred.structures.near.9â.48,3949,"4.4. Temporal Changes of Compliance Measurements and Inferred Structures Near 9Â°48 1994 to 2007 Â­  fl During 2005 2006, the EPR near 9Â°48 N erupted a thick layer of lava onto the sea oor along 18 km of the rise  axis [ Soule et al ., 2007]. On-axis compliance measurements at 9Â°48 N in 2007 experiment showed a decrease in compliance at nearly all measured frequencies compared to the previous measurements (1994 and 1999), with the largest decrease between 7 and 14 mHz (Figure 9a). Compared to ",Journal of Geophysical Research
299 zha jgrb50675.pdf,along.axis.variation.of.lower.crustal.velocity.structure,1072,"4.5. Along-Axis Variation of Lower Crustal Velocity Structure To study the along-axis variation of the melt distribution, we analyzed compliance data from three other    ridge-perpendicular lines, crossing the rise axis at 9Â°33 N, 9Â°18 N, and 9Â°08 N. The latter line is at the northern  fi end of an overlapping spreading center (OSC) near 9Â°03 N. We search for the best tting models for these lines, following the procedure discussed previously. Because the upper crust structure is different fo",Journal of Geophysical Research
299 zha jgrb50675.pdf,compliance.at.9â.33,2795,"4.5.1. Compliance at 9Â°33   Compliances at 9Â°33 N are quite similar to those at 9Â°48 N both in terms of frequency dependence and cross- axis shape (Figure 10a). Compliance at 10 mHz is higher 0.5 km west of the rise axis than at the rise axis   [ Crawford and Webb , 2002]. The preferred velocity structure at 9Â°33 N is also similar to that at 9Â°48 N, with a 5 km wide LVZ and a DLZ. The lowest shear velocity in the LVZ is approximately 1.5 km/s, but the center of the LVZ is offset 0.6 km to t",Journal of Geophysical Research
299 zha jgrb50675.pdf,compliance.at.9â.18,2200,"4.5.2. Compliance at 9Â°18  Compliance at 9Â°18 N is characterized by a strong asymmetry across the rise axis, especially at high &gt;    frequencies ( 0.01 Hz). The on-axis compliances at 9Â°18 N are lower than those at 9Â°48 N and 9Â°33 N at all frequencies, and compliance is higher 3.4 km west of the rise axis than on axis (Figure 10b). The differences between these two sites (on axis and 3.4 km west) are greatest at the higher frequencies, suggesting that most of the anomalous high complianc",Journal of Geophysical Research
299 zha jgrb50675.pdf,compliance.at.9â.08,2247,"4.5.3. Compliance at 9Â°08   The 9Â°08 N measurement line crosses the ridge axis at the eastern limb of the 9Â°03 N overlapping spreading center (OSC). The eastern limb propagates southward and is currently replacing the western limb as the main axis of spreading [ Macdonald et al ., 1988]. In this area the upper crust melt lens beneath the eastern limb was Â­ also imaged to be 3 4 km wide [ Kent et al ., 2000]. Compliance measurements exhibit a broad, asymmetric Â­ peak at 8 14 mHz: compliance ",Journal of Geophysical Research
299 zha jgrb50675.pdf,the.dlz..implication.for.crustal.melt.distribution,6812,"5.1. The DLZ: Implication for Crustal Melt Distribution Â­ Our compliance analysis improves constraints on crustal shear velocities within the EPR 9Â° 10Â°N segment.   Compliance modeling suggests that a DLZ is present in the axial lower crust at 9Â°48 N and 9Â°33 N section of fi  the EPR. The best tting DLZ velocity is Vs = 1.5 km/s ( Vp = 4.5 km/s) at 9Â°48 N and Vs = 2.0 km/s ( Vp = 5.2 km/s)  Â­ fl at 9Â°33 N. The DLZs are located at 4 7 km below the sea oor, beneath the bulk of the seismica",Journal of Geophysical Research
299 zha jgrb50675.pdf,midcrustal.lvz,2130,"5.2. Midcrustal LVZ Â­   Compliance modeling suggests that in the axial midcrust (1.5 4km deep), the LVZs at 9Â°48 Nand 9Â°33 Nare Â­ 5 7 km wide, consistent with active seismic tomography results [ Canales et al ., 2012; Dunn et al ., 2000]. The minimum shear velocity in the LVZ is about 1.5 km/s immediately below the AML. Using a reference off-axis shear velocity of 3.5 km/s and temperature of 100Â°C at 1.5 km depth [ Henstock et al ., 1993], the velocity anomaly fi in the LVZ suggests a maxim",Journal of Geophysical Research
299 zha jgrb50675.pdf,along.axis.variation.of.crustal.melt.distribution.and.implications.for.melt.delivering.processes,5374,"5.3. Along-Axis Variation of Crustal Melt Distribution and Implications for Melt Delivering Processes fl Compliance modeling, combined with seismic re ection and tomography results [ Kent et al ., 1993a, 1993b; Toomey et al ., 2007], allows a comprehensive assessment of the relationship between melt at different depths  in the crust. A crustal LVZ corresponding to a partial melt zone is present along the ridge axis between 9Â°48 N  and 9Â°08 N. The size, asymmetry, and amplitude of its velocity ",Journal of Geophysical Research
299 zha jgrb50675.pdf,temporal.change.of.melt.distribution.in.the.crust.at.9â.48,2532,"5.4. Temporal Change of Melt Distribution in the Crust at 9Â°48 of Magmatic System Our compliance data provide direct geophysical evidence for short-term changes in melt distribution at a fast Â­ spreading ridge system. The on-axis compliances measured in 2007, after the 2005 2006 eruption, are fi signi cantly lower than values measured in 1999 (Figure 9a). Compliance modeling suggests that the decrease in compliance corresponds to up to 0.6 km/s increase in shear velocities (from 1.5 to 2.1 km/",Journal of Geophysical Research
299 zha jgrb50675.pdf,melt.migration.from.lvz.to.aml,3858,"1. Melt Migration From LVZ to AML The dimensions of the AML and the heat output through hydrothermal activities require decadal melt replenishment of the AML to prevent it from completely freezing [ Ramondenc et al ., 2006]. Geochemical Â­  Â­ analysis of the erupted lava from the 2005 2006 eruption near EPR 9Â°48 N indicates that the 2005 2006 lavas Â­ represent residual melt from the 1991 1992 magmas mixed with melt within the crust, instead of newly injected, primitive mantle melt [ Goss et a",Journal of Geophysical Research
299 zha jgrb50675.pdf,feeding.off.axis.magmatism.from.axial.lvz,775,"2. Feeding Off-Axis Magmatism From Axial LVZ It is possible that the melt in the LVZ also supplies off-axis magmatism at EPR. Previous studies have provided Â­ geophysical and geochemical evidences for off-axis volcanism at EPR 9Â° 10Â°N [ Goldstein et al ., 1994; Troy Â­ Durant and Toomey , 2009]. Recently, Canales et al . [2012] imaged a network of sills 4 8km east of the ridge  axis near 9Â°52 N. The off-axis sill network extends into the axial LVZ, indicating possible interaction between off",Journal of Geophysical Research
299 zha jgrb50675.pdf,decrease.of.melt.fraction.by.crystallization,2176,"3. Decrease of Melt Fraction by Crystallization In addition to melt being removed from the LVZ into the AML or off-axis magmatic systems, melt can crystallize within the LVZ, leading to lower melt fraction and increasing velocities. The latent heat from the fi crystallization of melt is ef ciently transported out of the magmatic system through vigorous hydrothermal circulation near and above the AML [ Morgan and Chen ,1993; Ramondenc et al ., 2006]. The rate of melt supply from the lower crustal",Journal of Geophysical Research
299 zha jgrb50675.pdf,implications.for.epr.crustal.accretion,2809,"5.5. Implications for EPR Crustal Accretion Our compliance data and modeling provide new constraints on the melt distribution and crustal accretion mechanism at fast spreading ridges. Of the existing two end-member models, the gabbro glacier model suggests that the entire oceanic crust section was formed by the crystallization and subsidence of melt at the shallow AML [ Morgan and Chen , 1993; Quick and Denlinger , 1993], while the multisills model suggests that a substantial portion of the lowe",Journal of Geophysical Research
299 zha jgrb50675.pdf,conclusion,3908,"6. Conclusion fl We have analyzed sea oor compliance measured at 61 sites over four expeditions and a 15 year time span, fl using three-dimensional sea oor compliance modeling to estimate the shear velocity structure of the crust and Â­ uppermost mantle at EPR 9Â° 10Â°N.   Compliance measurements at 9Â°48 Nand 9Â°33 N suggest a deep low-velocity zone (DLZ) in the lower crust, consistent with a region of high melt fraction. Considering the ratio of Vs anomaly from compliance and Vp anomaly from s",Journal of Geophysical Research
299 zha jgrb50675.pdf,x.other.,159,"Over two thirds of new surface on the Earth is created at oceanic spreading centers. Most of this new material 2014JB011131. 1. Introduction 4537, doi:10.1002/",Journal of Geophysical Research
302 zhang jgrb16365.pdf,introduction,760,"Introduction  [ ] Seismic tomography studies reveal that the present day 2 ' Earth s mantle is predominated by a largely spherical har- monic degree 2 structure that is controlled by two antipodal seismically slow velocity anomalies, one beneath Africa and  the other beneath the central Pacific, separated by circum Pacific seismically fast anomalies [ Dziewonski , 1984; Grand et al. , 1997; van der Hilst , 1997; Ritsema et al. , 1999; Masters et al. , 2000; Romanowicz and Gung , 2002] (Figure 1)",Journal of Geophysical Research
302 zhang jgrb16365.pdf,b06401,9063,"B06401 2   dimensional spherical  100 Myr after the ' s mantle structure since two major slow velocity anomalies are sometimes referred to as the African and Pacific superplumes [e.g., Romanowicz and Gung , 2002]. The African and Pacific superplumes in  the core mantle boundary (CMB) regions may include sig- nificant chemical heterogeneities (i.e., chemical piles) in addition to thermal anomalies [ Su and Dziewonski , 1997; Masters et al. , 2000; Wen et al. , 2001; Ni et al. , 2002, 2005; Wang a",Journal of Geophysical Research
302 zhang jgrb16365.pdf,methods.and.models,15631,"Methods and Models  2.1. The 3 D Spherical Thermochemical Convection Models With Prescribed Plate Motion  [ ] Our dynamic models of mantle convection in a three 9 dimensional spherical geometry assume an infinite Prandtl number and the Boussinesq approximation. Our models consider a chemical layer with different intrinsic density  above the CMB, and include time dependent plate motion as surface boundary conditions. The nondimensional gov- erning equations for mantle convection with different co",Journal of Geophysical Research
302 zhang jgrb16365.pdf,results,29890,"Results [ ] In this section, we present model results for the time 23 evolution of global mantle structure from Pangea time to the   present day and compare present day mantle structure between models and seismic observations (Figure 1) [ Ritsema et al. , 1999]. In total, 22 models are computed with different plate motion history, initial thermal structures, mantle viscosity, convective vigor and other parameters (Table 2). We focus on the evolution of the mantle in the African hemisphere in the",Journal of Geophysical Research
302 zhang jgrb16365.pdf,discussion,18157,"Discussion [ ] In this study, we constructed a proxy model of global 47 plate motion for the last 450 Myr in which the continental plates for the African hemisphere are constrained by pub- lished paleogeography of continents, while the oceanic plates for the Pacific hemisphere are assumed to be predominated by divergent plate motions. Using the plate motion model as   time dependent velocity boundary conditions in 3 D global mantle convection models, we examined the time evolution c(""of the mant",Journal of Geophysical Research
302 zhang jgrb16365.pdf,conclusions,2790,"Conclusions [ ] This work investigates time evolution of mantle 60 structure in the African hemisphere and as well as on a global scale for the last supercontinent cycle since 450 Ma, using   3 D spherical mantle convection models that include time dependent plate motion as the surface velocity boundary   condition, depth and temperature dependent viscosity, and chemically dense piles above the CMB. Our results can be summarized as the follows. [ ] 1. We constructed a proxy model for global plat",Journal of Geophysical Research
302 zhang jgrb16365.pdf,references,7629,"References Anderson, D. L. (1982), Hotspots, polar wander, Mesozoic convection and Â­ the geoid, Nature , 297 , 391 393, doi:10.1038/297391a0. Becker, T. W., and L. Boschi (2002), A comparison of tomographic and geodynamic mantle models, Geochem. Geophys. Geosyst. , 3 (1), 1003, doi:10.1029/2001GC000168.  Bercovici, D., G. Schubert, and G. A. Glatzmaier (1989), Three dimensional, ' Â­ spherical models of convection in the Earth smantle, Science , 244 ,950 955, doi:10.1126/science.244.4907.950. B",Journal of Geophysical Research
302 zhang jgrb16365.pdf,x.other.,2811,"Click Here for Full Article ' A model for the evolution of the Earth s mantle structure since the Early Paleozoic  1 1 1 Nan Zhang, Shijie Zhong, Wei Leng, and Zheng Xiang Li Received 20 August 2009; revised 27 December 2009; accepted 14 January 2010; published 4 June 2010. ' Seismic tomography studies indicate that the Earth s mantle structure is characterized by [ ] 1 African and Pacific seismically slow velocity anomalies (i.e., superplumes) and circum Pacific seismically fast anomalies (i.e.",Journal of Geophysical Research
45 chen jgrb51019.pdf,introduction,9018,"1. Introduction Our East Asia study region (Figure 1) is bordered by the Himalaya Main Boundary Thrust and the Tianshan Mountain Range in the west, the Japan and Izu-Bonin-Mariana Trenches in the east, Lake Baikal in the north, and Malaysia and the Philippines in the south. This region has drawn much attention due to its complex tectonic history involving continent-continent collision, oceanic plate subduction, various types of basin formation, intracontinental rifting, and intraplate volcanism ",Journal of Geophysical Research
45 chen jgrb51019.pdf,data.and.method,15495,"2. Data and Method We use three-component waveforms recorded by 1869 stations from F-net, CEArray [ Zheng et al ., 2009], NECESSArray, INDEPTH IV Array, and other regional and global seismic Networks (Figure 2). The large majority of seismic sensors are broadband (50 Hz to 60 s or 120 s). Only a small percentage of the sensors are ultrabroadband (50 Hz to 360 s) and short-period borehole installations (50 Hz to 1 s or 2 s). The station distribution map indicates a phenomenal data coverage, espec",Journal of Geophysical Research
45 chen jgrb51019.pdf,model.quality.assessment,710,"3. Model Quality Assessment Before diving into the interpretation of features observed in the new seismic images, we need to assess the quality of model EARA2014. This will ensure that later interpretations are well founded on faithful mapping of ' information contained in seismic waveforms to elastic properties of the Earth s interior. Our model quality assessment focuses on two aspects, namely, methodology and data coverage. We assess model quality by fi examining waveform mis t reduction, est",Journal of Geophysical Research
45 chen jgrb51019.pdf,waveform.fitting,4473,"3.1. Waveform Fitting fi Compared to the initial model, nal model EARA2014 predicts 3-D wave propagation much better, as illustrated in Figure 3. Adjoint tomography takes three-component body waves in all three frequency bands, and surface Â­ waves in the intermediate- and long-period passbands as inputs. Figures 3b 3d show examples of waveforms recorded by a station in Tibet from an intermediate-depth earthquake (170 km depth, Figure 3a). Although Â­ the inversion only assimilates measurements ",Journal of Geophysical Research
45 chen jgrb51019.pdf,approximate.hessian,2244,"3.2. Approximate Hessian Proxy for Data Coverage The diagonal Hessian matrix is chosen as the preconditioner P [ Luo et al ., 2013]: X Ã€Ã<81> Ã€Ã<81>        P Â¼  2 s x ; Ã€ t Ã°ÃžÃ<81> Gx ; x ; t Ã€ t Ã<81>  2 sx ; t t t lim d d x   x t  t s X (4)     2 s x ; Ã€ t Ã°ÃžÃ<81>  2 sx ; t Ã°Ãž t ; d t t s where the following approximation is used: Ã€Ã<81> Ã€Ã<81>    Gx ; x ; t Ã€ t  I  t Ã€ t : lim (5) x   x The preconditioner takes into account amplitude effects due to geometrical spreading of bot",Journal of Geophysical Research
45 chen jgrb51019.pdf,model.comparison,14701,"3.3. Model Comparison In this section we visually inspect qualitative correlations of surface expressions with high-V and low-V anomalies in EARA2014 and discuss similarities and differences between EARA2014 and previous tomographic models. fi EARA2014 is a re ned version of the initial model, which combines a smooth global mantle model, S362ANI [ Kustowski et al ., 2008a], with crustal model Crust2.0. Figure 6 shows that the updated images gradually c(""reveal clear small-scale features correlat",Journal of Geophysical Research
45 chen jgrb51019.pdf,point.spread.function.tests.for.locations.of.interest,3349,"3.4. Point Spread Function Tests for Locations of Interest fi The resolving capability of adjoint tomography is dif cult to assess, as routine checkerboard tests are computationally prohibitive and provide limited information [ LÃ©vÃªque et al ., 1993; Fichtner and Trampert , 2011a, 2011b]. On top of that, because checkerboard tests bear the same theoretical foundation as the adjoint tomographic inversion, the accuracy of the methodology itself is impossible to examine [ Qin et al ., 2008]. The ",Journal of Geophysical Research
45 chen jgrb51019.pdf,test.with.a.different.initial.model,1533,"3.5. Test With a Different Initial Model At depths of 150 km, 200 km, and 250 km, the large-scale high-V beneath central and western China and low-V beneath eastern China do not change much from the S362ANI starting model, although short-wavelength variations (Figure 8), including narrow high-V slabs, do emerge from the smooth starting model (Figure S11). Thus, the question arises whether EARA2014 is robustly constrained by our data set in this depth range. In order to answer this question, we r",Journal of Geophysical Research
45 chen jgrb51019.pdf,results.and.discussions,618,"4. Results and Discussions  Ã€ Isotropic V and V anomalies and radial anisotropy =( V V )/ V are shown in maps at constant depth S P SH SV S (Figures 8, 10, and 11). All maps are also plotted for the initial model for comparison (Figures S11, S12, and 11). The isotropic V and V images (Figures 8 and 10) generally agree in terms of wave speed anomaly patterns, but S P EARA2014-S (Figures 8) involves much sharper images of slabs and wave speed contrasts across the main tectonic boundaries, primari",Journal of Geophysical Research
45 chen jgrb51019.pdf,map.views.of.isotropic,5300,"4.1. Map Views of Isotropic and Anomalies S P Quite a few features in EARA2014 (Figures 8 and 10) are consistent with previous tomographic results [ Huang and Zhao , 2006; Li and van der Hilst , 2010; Obayashi et al ., 2013; Schaeffer and Lebedev , 2013]. High-V anomalies beneath the Ordos Block and the Yangtze Platform indicate cold stable cratonic roots extending Â­ down to depths of about 250 km 300 km. Narrow high-V ( V and V ) slabs appear from a depth of 100 km to P S the top of the mantle",Journal of Geophysical Research
45 chen jgrb51019.pdf,map.views.of.radial.anisotropy,5002,"4.2. Map Views of Radial Anisotropy  Ã€ Radial anisotropy, i.e., =( V V )/ V , is frequently determined from surface wave dispersion and is usually SH SV S explained in terms of transverse isotropy with a vertical symmetry axis. It is a good indicator of lithospheric fl deformation in the crust and mantle, or mantle ow in the asthenosphere in either the vertical direction   (negative ) or horizontal direction (positive ). Our inversion parameterizes radial anisotropy beneath the Moho and above 6",Journal of Geophysical Research
45 chen jgrb51019.pdf,conclusions,6753,"5. Conclusions We present a new 3-D radially anisotropic seismic model of East Asia, named EARA2014, based on adjoint tomography. This paper focuses on technical aspects of constructing the model and provides a general discussion by comparing V , isotropic V and V , and radial anisotropy images of EARA2014 with other SV S P models. Wave speed anomalies in EARA2014 are highly localized within known tectonic units and show very sharp contrasts across tectonic boundaries in the uppermost 100 km. We",Journal of Geophysical Research
