paper,section_name,nchar,text,journal
35 ebru j.1365-246X.2009.04468.x.pdf,d.iscussion,10334,"5 D ISCUSSION corrections as is done for S20RTS. These corrections are of the It is encouraging to see that the 3-D mantle models bring the syn- same order (up to 10 s) as the phase misfits for P, S and SS waves thetic seismograms closer to the observed data in phase, particularly (Ritsema, personal communication, 2009). While for surface waves so for surface waves. It is surprising, however, that quite diverse the crust is the most likely problem, for body waves these source mantle models canno",Geophysical Journal International
35 ebru j.1365-246X.2009.04468.x.pdf,c.oncl.usions,2273,"6 C ONCL USIONS REFERENCES indeed that the latter is of minor consequence. different groups obtained by different parametrizations, indicating NWO:VICI865.03.007. (2009) reported similar misfits for various 3-D models from et al. by the Dutch National Science Foundation under the grant number are most likely to be due to the insufficient data coverage. Qin seismograms were calculated on a 128-processor cluster financed disappear by a sufficiently strong regularization and discrepancies Network S",Geophysical Journal International
35 ebru j.1365-246X.2009.04468.x.pdf,a.c.kno.wledgments,2181,"A C KNO WLEDGMENTS We gratefully acknowledge the availability of broad-band seis- mograms from the IRIS/USGS (IU), the USAF/USGS (GT) and the New China Digital Seismograph Network (IC) from USGS/Albuquerque Seismological Laboratory; the IRIS/IDA Net- work (II) from University of California, Scripps Institute of Oceanography; the Canadian National Seismograph Network (CN) Figure 14. Histograms of Rayleigh wave amplitude ratios as a function from Geological Survey of Canada; the GEOSCOPE Network (",Geophysical Journal International
35 ebru j.1365-246X.2009.04468.x.pdf,references,3249,"REFERENCES 6 C ONCL USIONS Bassin, C., Laske, G. &amp; Masters, G., 2000. The current limits of resolution for surface wave tomography in North America, EOS, Trans. Am. geophys. We made quantitative comparisons between real seismograms and Un., F897. 81, those predicted by various 3-D mantle models using the SEM code. Becker, T.W. &amp; Boschi, L., 2002. A comparison of tomographic We observed that in particular for surface waves, the models im- and geodynamic mantle models, Geochem., Geophys., ",Geophysical Journal International
35 ebru j.1365-246X.2009.04468.x.pdf,x.other.,272,"amplitudes and have to be modelled properly. Key words: Body waves; Surface waves and free oscillations; Seismic tomography; Com- putational seismology; Wave propagation; Crustal structure. eismology S &amp; Lavely 1995; Becker &amp; Boschi 2002), suggests that the chosen",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,i.ntr.o.duction,8474,"1 I NTR O DUCTION Seismic tomography is moving towards full waveform inversion by taking advantage of advances in the theory of seismic wave propagation, numerical techniques and increasing computational resources. We define `full waveform inversion' as a technique which combines 3-D numerical wave simulations as a forward theory with FrÂ´echet kernels computed in 3-D background models, to fit complete three-component seismograms. Full waveform inversions have been performed in local and regiona",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,m.isfit.f.unctions.a.nd.associated.adjoint.s.our.c.es,30345,"2 M ISFIT F UNCTIONS A ND ASSOCIATED ADJOINT S OUR C ES We present derivations for elastic adjoint sources of our new misfit functions based on instantaneous phase (IP) and envelope (ENV) measurements. We also give expressions for adjoint sources of commonly used misfit functions of waveform (WF), traveltime (TT) and amplitue (AMP) measurements. In addition, we show how to construct anelastic kernels, following Tromp et al. (2005). All calculations of adjoint sensitivity kernels in the examples ",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,r.esul.ts,15671,"3 R ESUL TS To understand the properties of the newly introduced instantaneous phase (IP) and envelope (ENV) misfits, we compare them to the more commonly used waveform (WF), traveltime (TT) and amplitude (AMP) misfits. The latter two should be used for isolated phases and waveforms of similar shape. They cannot easily be generalized to whole seismograms, and figure only in examples where isolated phases are concerned. We compute 3-D sensitivity kernels for all misfit functions using adjoint sim",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,d.iscussion,9740,"4 D ISCUSSION All misfit functions determine their specific way in which particular measurements sense Earth's structure. Sensitivities for an isolated seismic phase, although not the same, show similar characteristics for all common misfit functions. For longer waveforms, different misfit functions exhibit quite different properties. WF favours the highest amplitude parts of seismograms only when a wave train is considered. The complementary IP and ENV misfits extract information from low-ampli",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,c.oncl.usions,1712,"5 C ONCL USIONS We propose new misfit functions based on instantaneous phase differences and envelope ratios for full waveform tomography. We determine associated adjoint sources and examine their properties by computing finite-frequency adjoint kernels based on a spectral-element method. We compare the newly introduced misfit functions with more commonly used waveform, cross-correlation traveltime and classical amplitude misfit functions. IP and ENV measurements are a natural way of separating ",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,a.c.kno.wledgments,713,A C KNO WLEDGMENTS We thank Anne Sieminski for her initial help with the adjoint simulations. Carl Tape and an anonymous reviewer provided constructive comments which improved the paper. This project was funded by the European Commissions Human Resources and Mobility Program Marie Curie Research Training Network SPICE Contract No. MRTNCT-2003-504267. Numerical simulations were performed on a 128-processor cluster financed by the Dutch National Science Foundation under the grant number NWO:VICI86,Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,references,4776,"REFERENCES Geophys. J. Int., 150, 440Â­466. AkcÂ¸elik, V. et al. , 2003. High resolution forward and inverse earth- Dahlen, F.A., Hung, S.H. &amp; Nolet, G., 2000. FrÂ´echet kernels for finite- quake modeling on terascale computers, in Proc. ACM/IEEE Su- frequency traveltimes Â­ I. Theory, Geophys. J. Int., 141, 157Â­174. percomputing SC'2003 Conference, published on CD-ROM and at Dalton, C.A. &amp; EkstrÂ¨om, G., 2006. Global models of surface wave attenua- www.scconference.org/sc2003. tion, J.",Geophysical Journal International
36 ebru j.1365-246X.2011.04970.x.pdf,x.other.,129,GJI Key words: Body waves; Surface waves and free oscillations; Seismic tomography; Com- putational seismology; Wave propagation.,Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,i.ntr.o.duction,7129,"1 I NTR O DUCTION gradually restore the field to the time-averaged state. This slow ad- Fluctuations in the Earth's magnetic field provide insights into the justment defines the deterministic part of the time evolution and dynamics of the core. Turbulent fluid motions regenerate the internal is often described as the drift term. The second part represents the magnetic field, producing a time-dependent dipole at the Earth's effects of short-period convective fluctuations. These short-period surfa",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,numerical.simulation.using,98,2 NUMERICAL SIMULATION USING 3 is output every 10 time steps. A fixed (dimensionless) time step of,Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,caly.pso,3237,"CALY PSO  = Ã— - 7 t 5 10 is used in the calculation, so the axial dipole moment Numerical geodynamo models solve the equations that govern ther- - = Ã— 4 is recorded at increments of t 5 10 . We convert the solution mal convection and magnetic-field generation in an electrically con- to physical time by adopting a realistic magnetic diffusion time. We ducting fluid. The fluid is confined to a spherical shell, which rotates - -  =  = = . 2 1 2 1 set 1.6 m s , which implies 0.8 m s for Pm 0 5. ab",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,s.t.o.chastic.a.n.a.ly.sis.o.f.a.xial,106,3 S T O CHASTIC A N A LY SIS O F A XIAL Stratonovich convention by evaluating D ( x ) using the mean value,Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,dipole.moment,8586,"DIPOLE MOMENT of x over a short time step (e.g. van Kampen 2007 ). In this case a gradient in D ( x ) contributes to the drift in a statistical description of The time evolution of the axial dipole moment, x ( t ), is approximated v the process (see Risken 1989 ). We use ( x ) to denote the effective by a stochastic differential equation e v v drift, although ( x )and ( x ) differ by only a small amount in the e d x v present application. To a good approximation ( x )isshifted in x = v + , ( x )",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,p.hy.sical.i.nterpretation.o.f,86,4 P HY SICAL I NTERPRETATION O F uses the first and second moments of the distribution,Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,st.ochastic.model,25832,"ST OCHASTIC MODEL  Detailed output from the geodynamo model can be used to interpret = ,  = . Ã— 22 2 E ( x ) xP ( x )d x 16 2628 10 Am (21) the stochastic model. We begin with an equivalent definition of the - axial dipole moment, and  = ,  = . Ã— . 2 2 44 2 4 1 E ( x ) x P ( x )d x 264 7820 10 A m (22) = Â· Ã— , , x ( t ) ^ z [ r J ( r t )] d V (23) - 2 V c = Ã— 22 The first moment agrees with the sample mean x 16.26 10  = Ã— 2 22 Am , whereas the sample standard deviation 0.59 10 where J is t",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,a.pplication.t.o.the,83,5 A PPLICATION T O THE variations in the dipole source for PADM2M and SINT-2000 are,Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,pa.laeoma.gnetic.f.ield,4371,"PA LAEOMA GNETIC F IELD - Ã— Ã— 24 24 2 1 2.6 10 and 3.1 10 Am Myr , respectively. These varia- Drift and noise terms have previously been recovered from palaeo- tions exceed the time average S . In fact, the relative variations for magnetic estimates of the virtual axial dipole moment (VADM). both models are close to 140 per cent, compared with 10.5 per cent The SINT-2000 model of Valet et al. ( 2005 ) was analysed by Bren- for the geodynamo model. Thus the Earth's core exhibits substan- del et",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,c.oncl.usions,3473,"6 C ONCL USIONS core, in Geogmagnetism, Vol. 2, ed. Jacobs, J.A., Academic Press. We use a numerical geodynamo simulation to construct and inter- Jackson, J.D., 1998. Classical Electrodynamics, 3rd edn, Wiley. pret a stochastic model for the axial dipole moment. We find that Johnson, H.P., Van Patten, D., Tivey, M. &amp; Sager, W.W., 1995. Geomagnetic the drift term varies almost linearly with the axial dipole moment, polarity reversal rate for the Phanerozoic, Geophys. Res. Lett., 22, 231Â­ 234",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,a.c.kno.wledgements,743,"A C KNO WLEDGEMENTS Risken, H., 1989. The Fokker-Planck Equation, Springer. Schekochihin, A.A., Iskakov, A.B., Cowley, S.C., McWilliams, J.C., Proctor, We thank Richard Holme and an anomymous reviewer for help- M.R.E. &amp; Yousef, T.A., 2007. Fluctuation dynamo and turbulent induction ful comments and suggestions that substantially improved the at low magnetic Prandtl numbers, New J. Phys., 9, doi:10.1088/1367- manuscript. This work is partially support the Miller Institute for 2630/9/8/300. Ba",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,references,304,"REFERENCES Dyn., 101, 81Â­116. Steenbeck, M., Krause, F. &amp; RÂ¨adler, K.-H., 1966. Berechnung der mit- Braginsky, S.I. &amp; Meytlis, V.P., 1990, Local turbulence in the Earth's core, v Ã— tleren Lorentz-FeldstÂ¨ark B fÂ¨ur ein elektisch leitendes Medium in Geophys. Astrophys. Fluid Dyn., 55, 71Â­87.",Geophysical Journal International
38 Geophys. J. Int.-2014-Buffett-597-608.pdf,x.other.,222,"), although realistic estimates may be much less. Key words: Probability distributions; Dynamo: theories and simulations; Palaeomagnetic secular variation. field is less than the time average, we might expect convection to",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,intr.oduction,10196,"1 INTR ODUCTION Charlotte-Fairweather and Denali fault system; and most impor- Few regions on Earth show the large-scale consequences of sub- tantly from a hazard standpoint, widespread seismicity, including duction as well as those observed in central and southern Alaska the 1964 M9.2 Alaska quake, the second largest earthquake ever (Fig. 1). This area is characterized by rapid uplift of the Alaska, recorded (Kanamori 1977), and the 2002 M7.9 Denali earthquake, Wrangell and St. Elias mountain r",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,a.n.a.ly.s.i.s.a.p.p.roa.c.h,16052,"2 A N A LY S I S A P P ROA C H latitude and 148W longitude, and to the base of the upper mantle at  a depth of 670 km. The 2-D meshes contain 2000 elements and 2.1 Model development also extend to the base of the upper mantle. These models enable us Our analysis utilizes several numerical models, one that con- to explore interseismic and post-seismic modelling approaches and siders the full 3-D geometry and mechanical behaviour of the parameter space in an efficient manner, enabling a more narro",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,r.esul.ts,19215,"3 R ESUL TS Alaska with absolute certainty especially when the GPS velocities are being influenced by transient processes this approach is not fea- 3.1 2-D interseismic models sible. These 2-D results suggest that the modified backslip model We initially explore how the backslip, modified backslip, spin-up works best for calculating interseismic deformation, especially for and weak zone models work to explain observed surface velocities computationally expensive 3-D models. along a 2-D cross-sec",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,stress.ev.ol.ution.cal.culations,8512,"4 STRESS EV OL UTION CAL CULATIONS convergence). Now that we have developed a 3-D numerical model that explains The zone of high shear stresses inboard of the subduction zone the contemporary velocity field, we use this model to calculate the transitions to an even higher shear stress along the transform por- evolution of stress over the past half century. We first consider how tion of the plate boundary (the Fairweather and Queen-Charlotte stressing rates in the Alaskan upper crust are influenc",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,concl.usions,5580,"5 CONCL USIONS Coulomb stress all the way from the plate interface to the Denali We have developed 2-D and 3-D numerical models to calculate how Fault (Fig. 10a), supporting the idea that the Denali fault is a result of partitioning of strain associated with oblique convergence of the interseismic deformation due to relative plate motions, large earth- quakes and post-seismic processes contribute to the contemporary Pacific Plate. Coseismic slip associated with the 1964 earthquake does not signi",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,references,8318,"REFERENCES 142, Sound earthquake: a new geodetic inversion, Pure appl. Geophys., 55Â­82. Aagaard, B., Williams, C. &amp; Knepley, M., 2008. PyLith: a finite-element Hu, Y. Wang, K., He, J., Klotz, J. &amp; Khazaradze, G., 2004. Three- code for modeling quasi-static and dynamic crustal deformation, EOS, 89 dimensional viscoelastic finite element model for post- seismic de- Trans. Am. geophys. Un., (53), Fall Meet. Suppl., Abstract T41A- 109, formation of the great 1960 Chile earthquake, J. geophy",Geophysical Journal International
4 Ali Geophys. J. Int.-2010-Ali-557-71.pdf,x.other.,273,"south of the 1949 rupture surface. Key words: Seismic cycle; Transient deformation; Earthquake interaction, forecasting, and prediction; Continental margins: convergent; Rheology: crust and lithosphere. &gt; largest ( 1000 km) strike-slip faults on Earth, such as the Queen",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,i.ntr.o.duction,6519,"1 I NTR O DUCTION Method (Fuji et al. 2012). However, to keep the inverse problem GJI In the last decades, finite-frequency effects have started to be ac- tractable, the kernels that are effectively used in tomographic inver- counted for in seismic tomography (e.g. Spetzler &amp; Trampert 2003; sions are always projected on much coarser tomographic grids. The Montelli et al. 2004a). Since BornÂ­FrÂ´echet kernels describe finite results of such projections are shown in Figs 1(b)Â­(d), where the f",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,c.onstru.ction.o.f.the.cubed,4235,"2 C ONSTRU CTION O F THE CUBED in spherical geometry. This problem has been addressed previously SPHERE by SchrÂ¨oder &amp; Sweldens (1995) using a tessellation of the sphere with triangles. In contrast, our method relies on the so-called `cubed The cubed sphere is constructed by inflating a cube to make it fit sphere' mapping (Sadourny 1972; Ronchi et al. 1996; Komatitsch the shape of a sphere. Following Ronchi et al. (1996), we define the   -   &amp; Tromp 2002), which leads to a much simpler ",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,t.he.lifting.scheme,2823,"3 T HE LIFTING SCHEME The lifting scheme is an algorithm that reduces the number of (i) Split operations to compute discrete wavelet transforms. It also reduces This stage involves splitting the signal into a set of samples s with 2 l the memory required for its implementation, since all operations even indices and samples s with odd indices. Each set contains + 2 l 1 are performed in place, within the input array data. For a tutorial on half as many samples as the input signal. 2012 The Authors",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,l.ifting.scheme.in.the,78,"4 L IFTING SCHEME IN THE  +  , +  , +  , +  , A [ ( I ) ( II ) ( III ) ( IV )]",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,cubed.sphere,13757,"CUBED SPHERE  +  , +  , -  , +  , B [ ( I ) ( V ) ( III ) ( VI )] (8) At this point, we have mapped a spherical surface to the six faces  +  , -  , -  , +  . of a cube. While it is easy to implement a lifting scheme in the C [ ( II ) ( V ) ( IV ) ( VI )] Cartesian domain associated to each chunk separately, doing so in- troduces spurious artefacts along the edges of the chunks, as pointed To be more specific, for each path, we construct a 2-D domain from out by Simons et al. (2011). To overcome ",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,wav.elet.compression.in.the.3..d,96,"5 WAV ELET COMPRESSION IN THE 3 -D Bolivia, recorded by seismic station ANMO in Albuquerque, New",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,cubed.sphere.1,6888,"CUBED SPHERE  Mexico (USA), located at an epicentral distance of 61.12 .Weem- Ã— Extending the lifting scheme to the 3-D cubed sphere is straight- ploy hexahedral elements to mesh the whole Earth, with 256 256 forward. The additional depth or radial dimension can be seen as spectral elements used at the surface of each of the six chunks of a stack of cubed sphere surfaces similar to that shown in Fig. 2. the cubed sphere. As is classical in SPECFEM3D_GLOBE, we use = The depth dimension thus only",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,domain,9848,"DOMAIN A canonical tomographic problem consists in finding the vector model m expanded in a spherical grid that minimizes the misfit with respect to the data vector d : - - = Â· - Â· - + , t 1 t 1 S ( m ) ( G m d ) C ( G m d ) m C m (11) d m Figure 8. Relative rms error as a function of the percentage of thresholded where C and C are, respectively, the data and model covari- wavelet coefficients used in the reconstruction of mantle model S40RTS at d m ance matrices, and each line of the sensitiv",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,c.oncl.usions,2261,"7 C ONCL USIONS 157Â­174. 141, Geophys. J. Int., frequency traveltimesÂ­I. Theory, Dahlen, F.A., Hung, S.H. &amp; Nolet, G., 2000. FrÂ´echet kernels for finite- global tomographic models that we plan to explore in future work. 485Â­560. (5), 45 Commun. Pure appl. Math., of compactly supported wavelets, model. This also opens new perspectives to improve ray-theory Cohen, A., Daubechies, I. &amp; Feauveau, J.C., 1992. Biorthogonal bases scales may improve the quality of the reconstructed tomograph",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,a.c.kno.wledgments,764,"A C KNO WLEDGMENTS resolution of the inverse problem as envisioned in Simons et al. (2011). Indeed, Simons et al. (2011) solve the tomographic problem This work was granted access to the high-performance comput- in the spatial domain, as in (12), but regularize the norm of ing resources of the French super computer center CCRT under 1 the model wavelet transform. Therefore, they do not exploit the allocation #2012-046351 awarded by GENCI (Grand Â´ Equipement National de Calcul Intensif). sparsit",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,references,4954,"REFERENCES w singularity of the ray, while it is widely distributed over different Amante, C. &amp; Eakins, B.W., 2009. Etopo1 1 arc-minute global relief model: scaling and wavelet coefficients at different scales in . Working G w procedures, data sources and analysis, Tech. rep., NOAA Technical Mem- in the spatial domain is thus more efficient in the case of ray theory, orandum NESDIS NGDC-24. but it is more efficient to work in the wavelet domain in the case Chevrot, S., Montagner, J.P. &amp; ",Geophysical Journal International
46 Chevrot_et_al-2012-Geophysical_Journal_International.pdf,x.other.,238,algorithms that are currently used to solve the tomographic inverse problem. Key words: Inverse theory; Tomography; Seismic tomography; Computational seismology. Seismology of strain Green's functions pre-computed with the Direct Solution,Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,i.ntr.o.duction,2356,"1 I NTR O DUCTION models feature a similar degree-2 pattern with peak-to-peak topog- The coreÂ­mantle boundary (CMB), is the strongest discontinuity in raphy of a few kilometres, although a shorter wavelength structure the earth interior, and it separates the solid mantle from the fluid is more difficult to constrain, as for volumetric tomography. Sev- outer core. Its topography is very likely related to both the ther- eral studies have indicated a discrepancy in the CMB structure mal/compositio",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,g.l.o.b.a.l.s.ynthetic.wav.eform,106,"2 G L O B A L S YNTHETIC WAV EFORM et al. ( 2010 ). From the installation of dense acquisition grids, such",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,dat.a.b.a.s.e,20195,"DAT A B A S E as the USArray (e.g. Garnero 2006 ), we can have access to a large amount of data for global/regional deep-mantle studies. These data 2.1 Global wave propagation can be used in conjunction with full numerical wave propagation The Earth is a heterogeneous body that is characterized by strong algorithms (e.g. Peter et al. 2011 ) to feed gradient inversion tech- discontinuities that cause significant complexities in the wavefield. niques, with the help of the adjoint method (e.g. Trom",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,the.inversion.a.l.g.orithm,15375,"3 THE INVERSION A L G ORITHM proximation that is assumed by most global tomographic models. Regardless of the method used to invert the matrix , as will be G We use the approach developed in Colombi et al. ( 2012 ) to compute seen by our inversions, this is plausible for the small topographic the sensitivity kernels for each sourceÂ­receiver pair used for the perturbations on the CMB. In this study, we do not consider apriori inversion. The inverse problem is then solved with a standard sparse i",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,i.nversion.of.synthetic.d.at.a,9898,"4 I NVERSION OF SYNTHETIC D AT A        for 10 s; 4 for 20 s) and small length ( 6 for 10 s; 3 for Combining the residual waveform data computed via the spectral 20 s) scales. A vertical cross-section going through the topography element simulations using SPECFEM3D GLOBE, as described in peak along a meridian (Figs 8 d and h) helps to compare the inversion c(""Seismic waveform inversion for CMB topography"", ""9"", ""Figure 8."", ""Synthetic inversion results using the"", ""ScS"", ""phase. (a) Input model ",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,s.eismic.d.at.a.inversion,7099,"5 S EISMIC D AT A INVERSION the smoothing effect of the kernels produces smoother maps also where the ray coverage is not perfect. This can be deduced by We now use our algorithm to invert the cross-correlated traveltimes  looking at the L column norm of in Fig. 5 (b), where the coverage collected by Ritsema et al. ( 2011 ).This database includes 35 000 G 1   with finite frequency appears more uniform (considering the same SKSac , 18 000 PKIKP and 9000 ScS phases. The number of data set). these ",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,v.o.l.u.metric.bound.ary.i.nversion,2922,"V O L U METRIC-BOUND ARY I NVERSION We next use the joint sensitivity that was introduced in Section 3.3, v /v = Portrait of the rapid mantle anomaly ( 0.02) in the man- Figure 17. p p to investigate how simultaneous joint inversion can improve the tle (blue section) located above the positive topography anomaly (30 km). CMB maps obtained previously. A qualitative way to determine The black dots are the receivers that are distributed according to the layout whether the delay due to the mantle on",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,c.oncl.usions,11370,"7 C ONCL USIONS coverage along all of the azimuths surrounding the anomaly for a  total of 4500 observations of the P and PcP phases. The choice of Using a comprehensive synthetic database, we have tested the theory using the differential P Â­ PcP sensitivities to correct for the overlying and methodology for constraining the boundary topography devel- http://gji.oxfordjournals.org/ structures is known in seismic tomography. We claim that although oped in Colombi et al. ( 2012 ), and we have app",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,a.c.kno.wledgements,1220,"A C KNO WLEDGEMENTS seismic wave propagation--I. Validation, Geophys. J. Int., 149, 390Â­412. Komatitsch, D. &amp; Tromp, J., 2002b. Spectral-element simulations of global We thanks Jeroen Ritsema for giving us access to S40RTS database, seismic wave propagation--II. 3-D models, oceans, rotation, and self- Guust Nolet for the numerous discussions and advises, Steve Della gravitation, Geophys. J. Int., 150, 303Â­318. Mora for the calculation of ray theory residuals and Ludwig Auer for Lawrence, J",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,references,1197,"REFERENCES dimensional even-degree structure of the earth from splitting of long- period normal modes, J. geophys. Res.: Solid Earth, 96 (B1), 551Â­577. Bassin, C., Laske, G. &amp; Masters, G., 2000. The current limits of resolution Liu, Q. &amp; Tromp, J., 2008. Finite-frequency sensitivity kernels for global for surface wave tomography in North America, EOS, Trans. Am. geophys. seismic wave propagation based upon adjoint methods, Geophys. J. Int., Un., F897. 81, 174, 265Â­286. Boschi, L. &amp;",Geophysical Journal International
49 Geophys. J. Int.-2014-Colombi-gji-ggu112.pdf,x.other.,232,absolute cross-correlation traveltimes. Key words: Inverse theory; Body waves; Seismic tomography; Wave scattering and diffrac- Seismology tion; Wave propagation. GJI cus on normal modes that are sensitive to the CMB. Most ray-based,Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,i.ntr.o.duction,4964,"1 I NTR O DUCTION distribution of different slip along the rupture source (Zhao &amp; Chao ineral Numerous analytical and numerical models have been developed to 1995; Johnson et al. 2001; Fukahata &amp; Wright 2008). When consid- M reproduce the strain/stress distribution and surface deformation gen- ering a non-uniform fault-slip distribution, the overall displacement erated by faulting or cracking (Erdogan et al . 1973; Rybicki 1986). at an observation point is given by the superposition of c",Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,m3.7.e.arthq.uake.rupture,90,2 M3.7 E ARTHQ UAKE RUPTURE eastwards to the Provenzana Fault (PF) and the Pernicana Fault,Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,al.ong.t.he.pernican.a.fau.l.t,98,AL ONG T HE PERNICAN A FAU L T (PeF). This structure shows a very high slip-rate (Lo Giudice &amp;,Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,sy.stem,9449,"SY STEM Ras`a 1992; Azzaro et al. 2001; Acocella et al. 2003; Bonforte et al. 2007a) with complex mechanisms, which are characterized 2.1 Geological setting by tensile (in the upper part where the magma often intrudes), to Mt Etna volcano is characterized by a structural setting result- normal/strike-slip in the intermediate zone, to pure strike-slip in the ing from a complex regional tectonic with a compressive regime easternmost shallow part. along a near NÂ­S trend and an extensional regime o",Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,fem.b.ased.inversion,11103,4 FEM-B ASED INVERSION lower and upper bounds on slip values. The quadratic formulation We developed a geodetic data inversion procedure based on the FEM of the problem is solved iteratively by generating a sequence of to estimate the non-uniform slip distribution along fault ruptures. feasible solutions that converge toward the optimal solution. The The procedure is applied to infer the slip distribution related to the iteration is stopped when no relative improvements in minimizing M3.7 earthq,Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,d.iscussion,2061,"5 D ISCUSSION   where is the shear stress, is the normal stress change n  Several works have recently been proposed to model the slow move- and is the apparent friction coefficient that was fixed to 0.4 as ments during the Etna volcano eastern flank sliding (Bonforte &amp; generally used in stress transfer computations on Mt Etna (Walter Puglisi 2006), whereof the first work on modelling the ground de- et al. 2005; Feuillet et al. 2006; Currenti et al. 2008b). In agreement formation pattern asso",Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,c.oncl.usion,2438,"6 C ONCL USION volcano (Italy) investigated by a dense GPS network, J. Volc. Geotherm. Res., 153, 357Â­369. We developed a general procedure through a FEM inversion, which Bonforte, A., Branca, S. &amp; Palano, M., 2007a. Geometric and kinematic improves the model approach by considering a non-uniform slip variations along the active Pernicana fault: implication for the dynamics of distribution of a fault embedded in a heterogeneous medium with Mount Etna NE flank (Italy), J. Volcanol. Geotherm.",Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,a.c.kno.wledgments,1430,"A C KNO WLEDGMENTS eruption, Phys. Earth Planet. Inter., 168, 88Â­96. This study was undertaken with financial support from the V3- Currenti, G., Del Negro, C., Ganci, G. &amp; Williams, C., 2008b. Static stress LAVA and V4-FLANK projects (DPC-INGV 2007Â­2009 contract). changes induced by the magmatic intrusions during the 2002Â­2003 Etna eruption, J. geophys. Res., 113, B10206, doi:10.1029/2007JB005301. We are grateful to the editor J. Korenaga, S. Hautmann and an Del Negro, C., Currenti, G. &a",Geophysical Journal International
