paper,section_name,nchar,text,journal
301 zhang 1-s2.0-S0012821X1100639X-main.pdf,in,3057,"3.3. In uences of different parameters on the dynamic topography ci c hemisphere before 119 Ma are rotated by 120Â°, compared with that used in case TG1, and cases TG4 and TG1 are otherwise identical. Â­ We now present three more cases (cases TG2 TG4) in which we Case TG4 is the same as case HF11 in Zhang et al. (2010) . This rotation remove the chemical layer, vary the initial mantle structures, and of oceanic plates leads to the intersection of a ridge with North Amer- Â­ change the plate geom",Earth and Planetary Science Letters
301 zhang 1-s2.0-S0012821X1100639X-main.pdf,discussion,162,4. Discussion sins ( Fig. 1 A) and the reduced topography relative to the half-space cooling model prediction ( Fig. 1 E). Notice that the observed topogra- Â­ fi,Earth and Planetary Science Letters
301 zhang 1-s2.0-S0012821X1100639X-main.pdf,the.present.day.dynamic.topography.and.its.magnitude,9023,"4.1. The present-day dynamic topography and its magnitude phy age relation for the Paci cin Fig. 1 E is from Zhong et al. (2007) that removed the effects of sediments, seamounts, and large- fl It is well known that ocean depths for sea oor older than 80 Ma igneous provinces and was also corrected for the effect of water to -- are shallower than predicted from the half-space cooling model a be compared with our model topography here. Our dynamic topogra- fl feature that is sometimes referred to a",Earth and Planetary Science Letters
301 zhang 1-s2.0-S0012821X1100639X-main.pdf,continental.vertical.motion.histories.and.implications.for.mantle,3621,"4.2. Continental vertical motion histories and implications for mantle ing deposition of the Karoo Supergroup from ca. 300 180 Ma, but the dynamics timing of elevation gain of the southern African Plateau is controver- sial. Some have argued for uplift in mid- to Late Tertiary time based A large number of mantle models for dynamic topography have largely on correlation of erosion surfaces across the plateau (e.g., fl been formulated to understand continental ooding records, the history Burke and",Earth and Planetary Science Letters
301 zhang 1-s2.0-S0012821X1100639X-main.pdf,conclusions,5684,"5. Conclusions Fig. 5. The trend comparisons of dynamic topography histories with the burial- We have developed a model for dynamic topography and its history fi unroo ng histories from thermochronology studies for the Slave (A) and Kaapvaal cra- for the last 400 Ma based on a global mantle convection model with im- tons (B). The solid and dashed curves are from cases TG1 and TG3, respectively. The fi posed surface plate motion history. In particular, we predicted vertical gray shaded domains en",Earth and Planetary Science Letters
301 zhang 1-s2.0-S0012821X1100639X-main.pdf,x.other.,1310,"c and Africa for the present-day Earth that are associated Keywords: with the broad, warm structures (i.e., superplumes) in the deep mantle, consistent with previous proposals of dy- mantle convection fi dynamic topography namical support for the Paci c and African superswells. Our models reveal that Pangea assembly and breakup, by continental vertical motion fi affecting subduction and mantle upwelling processes, have signi cant effects on continental vertical motions. Our thermochronology mode",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,introduction,9431,"1. Introduction It has been demonstrated that the elastic response between two stations can be evaluated by correlation of the records of scattered waves ( Campillo and Paul, 2003 ) or long ambient noise From the regional to the global scale, ambient seismic noise pri- records ( Shapiro and Campillo, 2004 ). As expected from the the- marily refers to the wavefield that is continuously produced by the oretical Green's function between two points at the free sur- interactions of the fluid envelope",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,data.and.processing,1967,"2. Data and processing not be visible on a vertical-component section at a distance close  to 0 . Other deep phases, such as PKP and P P df, have high am- In this study, one year was selected (2008) for the vertical- plitudes relatively to the mantle, or even to the Rayleigh wave. component records from a set of 420 stations distributed world- Finally, there are some low-frequency spurious arrivals between wide ( Fig. 1 ). The BH channels are used after removal of the instru- the ScS and the P P",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,contributions.to.correlations,2195,"3. Contributions to correlations is shown by the high amplitude peaks of the daily coherence for the large earthquakes, as also highlighted by the gray vertical lines We construct daily global sections that are used to evaluate in Fig. 3 d. A similar observation was made by Lin et al. (2013) and the temporal evolution of the contributions of the daily correla- Lin and Tsai (2013) for regional and antipodal propagations respec- tions to the reconstructed Green's function. The daily contributions ",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,ocean,1429,"4. Ocean the May 12 Mw 7.9 Sichuan earthquake, the high coherence period excitation for the secondary microseism includes bathymetric ef- does not exceed 2 days after the mainshock. fects ( Longuet-Higgins, 1950 ), and this is integrated over the whole The value of the coherence is difficult to analyze, as it depends ocean surface. on the sourceÂ­receiver geometry, focal mechanism, and receiverÂ­ At short period, P and PcP are well reconstructed, as shown in receiver geometry. We observe that la",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,long.period.processing,9200,"4. Long-period processing dent of the amplitude of the ocean excitation, which is probably due to its complex spatial and temporal source pattern. Globally, Using the long-period band, the coherence is presented in the coherence appears stationary through the year. We interpret Fig. 3 d, where we define high-coherence days (HCDs) by selecting this point as the signature of the inherently complex nature of the the days with high seismic activity that are also associated with short-period ambient ",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,a.specific.geometry..the.fnetâ.lapnet.dataset,7609,"5. A specific geometry: the FNETÂ­LAPNET dataset periods according to their corresponding sources. The HCD trace is dominated by longer period waves, coming from earthquakes, than The FNET (Japan) and LAPNET (Finland) arrays were selected those of the LCD trace. We measured a significant time shift at ( Fig. 5 , blue triangles), as they are both dense ( ca . 40 stations) and a 50 s central period, of about 4.5 s. This difference can suggest with relatively small apertures compare to their relati",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,conclusions,5135,"6. Conclusions Nishida (2013) and BouÃ© et al. (2013) showed that the global the areas of constructive contributions. The earthquakes that con- scale propagation of body waves can be retrieved by cross- tribute to high daily coherence are mainly aligned with station-to- correlation of continuous records. The conditions of the recon- station direction. Nevertheless, an example of a clear travel-time struction of the deep body phases are different for the period band bias on the P P df phase is sh",Earth and Planetary Science Letters
31 boue 1-s2.0-S0012821X14000636-main.pdf,x.other.,819,"days. In the long period range (25Â­100 s), several phases that propagate in the deep Earth are observed Keywords: in the correlations of the signals recorded after earthquakes, with some of these phases showing non- interferometry body waves physical polarization. At the same time, the global section of correlations shows a series of spurious global scale branches. These features are reproduced with synthetic correlations. A stack of the quietest days of the year shows that body waves are still",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,introduction,3848,"1. Introduction to wavespeed models, existing global models of attenuation ex- hibit limited agreement, e.g., Romanowicz (1995) , Gung and Ro- Current knowledge of heterogeneities in the Earth's mantle manowicz (2004) , Dalton et al. (2008) . In contrast to body-wave primarily comes from tomographic studies of elastic wavespeeds. traveltimes or surface-wave dispersion, which are solely governed Based on traveltimes of body waves, dispersion of surface waves, by seismic wavespeeds, seismic wave a",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,dataset.and.method,119,"2. Dataset and method the rest of this paper, we use the symbol Q , rather than Q ,to  denote the shear quality factor.",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,dataset,2390,"2.1. Dataset 2.3. Misfit functions In this study, 190 earthquakes recorded by 745 seismographic stations are used to illuminate the crust and upper mantle struc- Phase and amplitude differences between data and synthet- ture of the European continent and the North Atlantic Ocean ( Zhu ics are combined to simultaneously constrain elastic and anelastic et al., 2012 ). Most earthquakes are shallow events with magni-  structures. Therefore, the total misfit function is expressed as tudes ranging fro",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,starting.model,2410,"2.2. Starting model surface wave measurements is gradually reduced from 40 s to 25 s sponding synthetic seismograms improve, the corner period of the . 3 as a reference for tomographic features discussed in Section 40Â­100 s surface waves are used. As the models and the corre- , and will be used Fig. 2 map of the European continent is shown in verse components. For the first iteration, 15Â­40 s body waves and from a few degrees to more than 60 degrees. A simplified tectonic vertical and radial c",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,misfit.functions,5607,"2.3. Misfit functions In this study, 190 earthquakes recorded by 745 seismographic stations are used to illuminate the crust and upper mantle struc- Phase and amplitude differences between data and synthet- ture of the European continent and the North Atlantic Ocean ( Zhu ics are combined to simultaneously constrain elastic and anelastic et al., 2012 ). Most earthquakes are shallow events with magni-  structures. Therefore, the total misfit function is expressed as tudes ranging from 4.5 to 6.5 ",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,model.parameters,2031,"2.4. Model parameters express perturbations in total misfit as = + + +   Model parameters in this study include the wavespeeds of hor-  K  ln  K  ln  K  ln c K  ln   v  h c v h izontally traveling and vertically or horizontally polarized shear V 4 H. Zhu et al. / Earth and Planetary Science Letters 381 (2013) 1Â­11 Fig. 3. Elastic and anelastic structure of starting model EU . a. 1D shear wavespeed profiles of STW105 ( Kustowski et al., 2008a ). Black and red lines denote vertically ( )  30 v an",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,source.correction,1065,"2.5. Source correction size. The smallest absolute Q value is limited to 50, but a more typical value on the low end is 70Â­100. Origin times, t , and scalar moments, M , of earthquakes have 0 0 Based on the results of Tromp et al. (2005) , the FrÃ©chet deriva- a direct impact on phases and amplitudes of simulated seismo- tive with respect to shear attenuation may be expressed as grams. Therefore, in this study, several iterations of source cor- rections are performed during the structural inver",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,next..cross.correlation.mea.,1782,"8. Next, cross-correlation mea- &lt; . &lt; &lt; .  ator D in Eq. (7) is 0 0 surements are used to calculate phase and amplitude differences + between observed seismograms, d ( x , t ) , and corrected synthetic 1  ~ + +  = | | - seismograms, 1 ln M s x t t . The misfit function is de- ( ) ( , ) f x t 2  ln   i sgn  ( , ) ( / ) / ( ) 0 0 0 i 2  fined as a weighted combination of phase and amplitude differ- - ences as in Eq. (1) . Finally, a grid search is used to find the pair  Ã— f x  exp i  t d",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,improvements.in.misfits.and.histograms,128,2.6. Improvements in misfits and histograms 2.7. Comparisons with previous models is required to reduce the standard deviations.,Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,comparisons.with.previous.models,1842,"2.7. Comparisons with previous models 2.6. Improvements in misfits and histograms To help validate our joint inversion strategy for body and sur- face waves, we compare wavespeed model EU with previous 50 Twenty preconditioned conjugate gradient iterations are per- surface- and body-wave models. In Fig. S7 of the supplementary formed to obtain a new crust and upper mantle model, named material we compare the isotropic shear wavespeed of EU at 50 EU , which required more than 18 050 wavefield sim",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,tomographic.images.and.discussion,168,"3. Tomographic images and discussion smaller-scale features. Meanwhile, phase misfits are also gradually reduced during the iterations (see Fig. S4 in the supplementary",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,horizontal.cross.sections,5360,"3.1. Horizontal cross sections material). Fig. S5 in the supplementary material compares histograms of Fig. 4 presents horizontal cross sections of isotropic shear - 1 amplitude anomalies for the starting model (after the source cor- wavespeed (  ) and shear attenuation ( Q )inmodel EU at 50 6 H. Zhu et al. / Earth and Planetary Science Letters 381 (2013) 1Â­11 depths of 100 km and 600 km. Relative perturbations in shear rest of the upper mantle ( Karato, 2011 ). The transition zone water wavesp",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,mtz.beneath.the.north.atlantic.ocean,583,"3.2. MTZ beneath the North Atlantic Ocean Karato, 2003; Jacobsen and van der Lee, 2006; and geodynamics ( gated based on observations from seismology, mineral physics, ). Dalton et al., 2008 ducting slabs and Earth's deep water cycle have been investi- Billien et al., 2000; Gung and Romanowicz, 2004; 200Â­250 km ( Over the past several decades, relationships between sub- tion and shear wavespeed decrease significantly below depths of studies also demonstrated that correlations between attenua- 3",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,subduction.zones,8848,"3.3. Subduction zones studies also demonstrated that correlations between attenua- tion and shear wavespeed decrease significantly below depths of Over the past several decades, relationships between sub- 200Â­250 km ( Billien et al., 2000; Gung and Romanowicz, 2004; ducting slabs and Earth's deep water cycle have been investi- Dalton et al., 2008 ). gated based on observations from seismology, mineral physics, and geodynamics ( Karato, 2003; Jacobsen and van der Lee, 2006; 3.2. MTZ beneath the ",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,conclusions,1792,"4. Conclusions 3.4. Resolution tests We use adjoint tomography to construct an anelastic upper ~ mantle model of the European continent and the North At- The ""approximate Hessian"", H , is a good proxy for ray density lantic, named EU . Frequency-dependent phase and amplitude and resolution. It is calculated based on the expression 50 measurements are combined to simultaneously determine elastic T wavespeeds and anelastic attenuation. Short-period body waves ~ = 2 Â· 2  - (15Â­40 s) and long-peri",Earth and Planetary Science Letters
311 zhu 1-s2.0-S0012821X13004676-main.pdf,x.other.,981,"simultaneously constrain upper mantle wavespeeds and attenuation beneath the European continent and Keywords: the North Atlantic Ocean. In the sea-floor spreading environment beneath the North Atlantic, we find adjoint tomography seismic attenuation enhanced attenuation in the asthenosphere and within the mantle transition zone (MTZ). In subduction the mantle transition zone zone settings, for example beneath the Hellenic arc, elevated attenuation is observed along the top of subduction zones th",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,introduction,6269,"1. Introduction Precursors and postcursors to the converted core-re ected phase ScP can potentially constrain the P and S wavespeed, thickness, and The large chemical, density, and dynamical contrasts associated density of ULVZs (e.g., Garnero and Vidale, 1999; Reasoner and with the juxtaposition of liquid iron-dominant alloy and solid silicates Revenaugh, 2000 ). Based on this approach, analyses using small- Â­ at the core mantle boundary (CMB) are associated with a rich range aperature and sho",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,equations.and.solution.methods,1209,"2.1. Equations and solution methods We apply the Boussinesq approximation to model thermochemical convection using CitcomS ( Tan et al., 2007; Zhong et al., 2000 ) because the pressure range of our domain is small and energy dissipation is negligible with a greatly reduced thermal expansion fi coef cient at high pressure. The equation for the conservation of mass fl for an incompressible uid is:  Ã° Ãž u =0 1 where u is velocity. The non-dimensional momentum equation is: ^r -  Ã°   Ãž Ã° - Ãž Ã°",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,domain.and.rheology,2763,"2.2. Domain and rheology stability and morphology of ULVZs, during this time we make several observations. We overview the evolution of four extreme cases (all fl We solve for the ow within a small region near the CMB in a impermeable), given by the following parameter values: ( B = 0.5, cylindrical geometry. Our domain (513 Ã— 145 nodes) spans approxi- d = 16 km), ( B =4, d = 16 km), ( B = 0.5, d = 8 km), and ( B =4, ch ch ch mately 23Â° with a height of 488 km above the CMB. The radial d = 8 k",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,boundary.and.initial.conditions,2544,"2.3. Boundary and initial conditions The in uence of the buoyant plume is lessened as it approaches the fl top of the domain, which causes the layer to atten slightly. The large The comparatively large lateral extent of the domain limits the chemical density anomaly prevents substantial topography from sensitivity of the solution to the insulating sidewalls. The bottom forming on the interface. boundary (CMB) is isothermal and free slip. We apply two different top boundary conditions. An isother",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,results,93,3. Results Fig. 1. Representative behavior during the transient period for a model with a low,Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,transient.period,2195,"3.1. Transient period Representative behavior during the transient period for a model with a low Fig. 1. 3. Results ambient material on either side. upwelling on the CMB caused by the (symmetric) downwelling of many piles. Physically, our chosen initial perturbation is akin to an and is not designed (nor suitable) to analyze the spatial distribution of ed to focus on individual ULVZ structures domain is carefully speci fi numerical experiments to be compared more readily. The size of our radiall",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,steady.state,8370,"3.2. Steady-state fl (impermeable) excessively constrains ow and retards upwellings. In contrast, a boundary prescribed by zero normal stress, zero horizontal After the initial transient period, the low effective Rayleigh fl fi velocities, and zero heat ux (permeable) (e.g., Tan et al., 2002 ) number ensures that almost all models reach a steady-state, de ned b fl lessens resistance so that instability growth accelerates. The imper- by 1km uctuations (standard deviation) in structure height. We ",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,discussion,21043,"4. Discussion PKP precursors provide evidence for scatterers of varying length scales at the CMB ( Cleary and Haddon, 1972 ). Our simulations generate structures of various shapes and sizes (e.g., Fig. 3 ) which are comparable to the small-scale and large-scale features used to model broadband data ( Wen and Helmberger, 1998a ). This suggests that solid-state ULVZs are strong candidates for the origin of the scatterers, particularly if dynamic processes sweep together several ULVZs of differing ",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,summary.and.conclusions,10592,"5. Summary and conclusions fi velocity anomalies in the lower mantle beneath the Paci c: evidence from core Â­ phases. Phys. Earth Planet. Inter. 91, 161 176. doi:10.1016/0031-9201(95)03039-Y . We explore the geodynamic implications of a solid iron-enriched Garnero, E.J., Helmberger, D.V., 1996. Seismic detection of a thin laterally varying fi boundary layer at the base of the mantle beneath the central-Paci c. Geophys. Res. (Mg,Fe)O layer for the origin of ULVZs. Our numerical simulations Â­ Le",Earth and Planetary Science Letters
34 bower 1-s2.0-S0012821X10008083-main.pdf,x.other.,250,"origin for ULVZs, and a suite of these structures may scatter seismic energy to produce broadband PKP Keywords: ultralow-velocity zone precursors. Â­ core mantle boundary Â© 2010 Elsevier B.V. All rights reserved. mantle convection PKP waves (Mg,Fe)O",Earth and Planetary Science Letters
39 Buffet 1-s2.0-S0012821X14007456-main.pdf,introduction,3960,"Introduction two million years ( Valet et al., 2005; Ziegler et al., 2011 ). Higher                   resolution records from a combination of archeomagnetic and lake                     sediment data have also been used to construct a low-degree                     Fluctuations in the geomagnetic field are observed over a broad                   spherical harmonic expansion of the geomagnetic field over the                   range of time scales ( Courtillot and LeMouÃ«l, 1988 ). Long-term     ",Earth and Planetary Science Letters
39 Buffet 1-s2.0-S0012821X14007456-main.pdf,fluctuations,12350,"fluctuations                   Stochastic models are often applied to problems where only                       a small subset of variables are observable. The approach is well                     suited to study of the geomagnetic dipole moment because most                         of the convective flow that sustains the dipole field is not detected                     at the surface. A stochastic model separates the evolution of the                         dipole field into two parts, based on",Earth and Planetary Science Letters
39 Buffet 1-s2.0-S0012821X14007456-main.pdf,simulations,2619,"simulations Percival and Walden, 1993 ) is used to compute the power spec-                     trum, based on an implementation in Matlab (function pmtm). The                                       time-averaged dipole moment is subtracted from the time series Geodynamo simulations can be used to test the validity of                                           to define the deviation, t , and the frequency resolution of the stochastic models. One example was reported in the study of ( )            ",Earth and Planetary Science Letters
39 Buffet 1-s2.0-S0012821X14007456-main.pdf,x.other.,3823,      Â© http://dx.doi.org/10.1016/j.epsl.2014.11.045 (B. Buffett). bbuffett@berkeley.edu address: E-mail trum.   author. Corresponding *   spec- power observed the interpreting for basis physical a provides                   VADM the of estimates paleomagnetic to ideas these Extending                   spectrum. power resulting the in features to significance physical                   past the over (VADM) moment dipole axial virtual the for models                       attach and approach the ,Earth and Planetary Science Letters
61 currenti 1-s2.0-S0012821X11005784-main.pdf,introduction,6765,"1. Introduction et al., 2001; Sigmundsson et al., 2010 ). Analytical solutions have fre- quently been used to model magmatic intrusions that are generally relat- At Mt Etna intrusion processes, where fresh magma propagates ed to tensile dislocation embedded in a homogeneous elastic half-space within shallow rock layers in a short period of time, are known to medium ( Okada, 1992 ).Thesemodelsare quiteattractive becauseof play a key role in producing lateral eruptions. This eruptive style is thei",Earth and Planetary Science Letters
61 currenti 1-s2.0-S0012821X11005784-main.pdf,data,77,2. Data 3. Numerical model able modeling-based assessment of volcanic hazard.,Earth and Planetary Science Letters
61 currenti 1-s2.0-S0012821X11005784-main.pdf,numerical.model,5314,"3. Numerical model 2. Data Ground-based observations of different geophysical datasets (GPS, tilt, magnetic, and gravity data) recorded at Mt Etna during the 2008 The DInSAR technique provided very high spatial resolution im- eruption onset have been used to constrain the source parameters of ages of the deformation pattern accompanying the 2008 Etna erup- the northern magmatic intrusion using analytical models ( Aloisi et al., tion. To capture the intrusion event InSAR data have been acquired 2",Earth and Planetary Science Letters
61 currenti 1-s2.0-S0012821X11005784-main.pdf,results,9434,"4. Results the branch cut algorithm ( Goldstein et al., 1988 ) and we removed the ambiguous phase where ambiguities could not be reliably deter- The inversion of DInSAR and GPS data makes it is possible to constrain mined ( Fig. 4 a). Then, we used a sub-sampling scheme to reduce in detail the source parameters and estimate the expected displacement fi the number of DInSAR observations for the modeling. Generally, to eld ( Fig. 4 ). Despite the long temporal baseline and the low correlation fl m",Earth and Planetary Science Letters
61 currenti 1-s2.0-S0012821X11005784-main.pdf,concluding.remarks,8686,"5. Concluding remarks model of the intrusive event forerunning the 2001 Etna eruption. Phys. Earth Plan- Â­ et. Inter. 168, 88 96. By giving a fairly complete picture of the 2008 magmatic intrusion at Currenti, G., Del Negro, C., Ganci, G., Williams, C., 2008b. Static stress changes induced Â­ by the magmatic intrusions during the 2002 2003 Etna eruption. J. Geophys. Res. Etna, DInSAR and GPS data combined with a 3D numerical modeling in- 113, B10206. doi: 10.1029/2007JB005301 . version have pro",Earth and Planetary Science Letters
61 currenti 1-s2.0-S0012821X11005784-main.pdf,x.other.,643,"fi level in the northern ank. From the estimated opening distribution of the propagating magma- lled Keywords: crack, which reached a maximum value of about 2 m, a volumetric expansion of crustal rocks of about Mt Etna 6 3 fi magmatic intrusion 5.3 Ã— 10 m was obtained. Also, we clari ed the temporal evolution of the northward magmatic intrusion, numerical simulation which lasted just over 5 h with an initial magma propagation velocity of about 1.2 km/h, and decreased to DInSAR data about 0.24 k",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,introduction,7111,"1. Introduction deviation in ppm is expressed in -units:  ! 142 144 Ã° = Ãž Nd Nd 147 Â­ 143 Â¼ 146 Â­ 142 sample 142 The coupled Sm Nd ( t 106 Ga) and Sm Nd ( t  Â¼ Ã‚ ; ; Ã° Ãž Nd 1 000 000 1 1/2 1/ 142 144 Ã° = Ãž - Nd Nd 1 Â¼ 68 million yr (Ma); Kinoshita et al., 2012 ) radioactive systems terrestrial standard 2 fi provide important constraints on the rst 350 Ma of terrestrial These anomalies result from Sm/Nd fractionation during early 146 planet histories, when Sm was extant. This period i",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,geological.setting.and.sampling,2288,"2. Geological setting and sampling 1.23 1.99 3.93 3.91 3.60 Nb 0.04 0.06 0.13 0.11 0.15 U 0.14 0.25 0.48 0.42 0.46 Th 3.00 11.8 195 14.8 41.9 Ba mixing under Hadean/Archean mantle conditions. 0.68 1.10 11.9 0.77 1.23 Rb tectonic regimes, to shed light on the timescales of convective tions of thermochemical models of mantle convection in different cumulate pyroxenite constraints on mixing times with the results of numerical simula- cumulate clinopyroxene gabbro aphanitic hyaloclastite mixing stat",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,analytical.techniques,12987,"3. Analytical techniques fi  182 This longer, progressive mixing is also identi ed with W fi  142 (de ned similarly as Nd), another short-lived isotopic system Trace element concentrations for the different horizons of Â¼ 182 ( t 9 Ma, from Hf decay), where anomalies in 3.8 Ga crust 1/2 ' Theo s Flow have been measured at Laboratoire de GÃ©odynamique 182  Â¼ + 7 samples of W 13 4 are distinct from that of the present- des Chaines Alpines, UniversitÃ© Joseph Fourier (Grenoble, France)  182 Â¼ - 7",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,results,1011,"5. Results  All terms as per before, denotes basal viscosity, and d is the b The trace element concentrations normalized to primitive mantle mantle depth. Heat production in the mantle was set to a non- ( Fig. 1 ) show relatively parallel patterns between the different dimensional value of 1, which gives equal contributions of basal Â­ horizons, enriched 1 10 times compared to the primitive mantle. and radioactive heating. fi Only the most mobile elements (Ba and Rb) show an erratic behavior. Th",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,no.anomaly.in.nb,3837,"2. No anomaly in Nb Ta is observed. 0   142 ' temperature, and the viscosity exponent which controls the For Nd, nine of 10 fractions of Theo s Flow have a repro- 5 142  142 + 7 s contrast. The latter is set to 11.513, giving a viscosity contrast of 10 ducible Nd excess, with an average Nd of 7 3(2 ; Fig. 2 ). Â­ 4 fi over the non-dimensional temperature range of 0 1. Performing a Grubbs test identi es the lowest number as an fi To enable mobility of the highly viscous lid, a plastic strain outl",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,does.the,10056,"6.1. Does the Nd signature of Theo s Flow re ect the Archean 12 convective mantle?  9 Nd  6  142 Prior to discussing the implications of the Nd anomaly Âµ 142  3 ' found in Theo s Flow ( Fig. 2 ), it is important to evaluate whether  0 fl this anomaly directly re ects the chemical signature of the Terrestrial average -3 depleted, convecting mantle or a more complex origin. The debate Theo's Flow average:  Âµ 142 Nd = +7 Â± 3 -6 around the origin of komatiites indicates that they may originate di",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,preserving.geochemical.heterogeneities.in.a.convecting.mantle,11601,"6.2. Preserving geochemical heterogeneities in a convecting mantle considered the effect of layered mantle structure, 3D effects, or other complexities ( van Keken and Zhong, 1999 ; Coltice and 142  ' The resolvable Nd excess in Theo s Flow at 2.7 Ga ago Schmalzl, 2006 ). Within these limitations, however, we have fi fi fl suggests that early-formed mantle heterogeneities persisted at identi ed the mobility of the lid as exerting a rst-order in uence least 1.8 Ga before mantle convection fully r",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,the.case.of.mars,4037,"6.3. The case of Mars by stagnant-lid plate tectonics on Mars. convective but poorly-mixed martian mantle can also be explained other planets of the Solar System. In particular, the paradox of a ). NÃ¦raa et al., 2012 ( uous subduction zones. Finally, these results have implications for reduced continental crust growth rate between 3.9 and 3.2 Ga plate tectonics to modern plate tectonics characterized by contin- ned as Archean plate tectonics regime, may also explain a here de fi ects the transi",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,conclusions,5630,"7. Conclusions been faster (see Appendix B ). Different durations are considered fi for those events (50, 100, 150 and 200 Ma). However, the eld of + 7  142 ' A 7 3 ppm Nd anomaly has been measured in Theo s ' 7 Theo s Flow (7 3 ppm) is only well represented for crustal Flow, located in the Abitibi Greenstone Belt. This crystallization growth events that lasted less than 100 Ma. We thus suggest that fl 147 Â­ 143 age of this lava ow is constrained by a Sm Nd internal either these events were not",Earth and Planetary Science Letters
65 debaille 1-s2.0-S0012821X13001982-main.pdf,x.other.,721,"cient in absence of mobile-lid plate tectonics. The Keywords: 142 preservation of a Nd anomaly until 2.7 Ga ago can be explained if throughout the Hadean and Archean, 142 Nd Earth was characterized by a stagnant-lid regime, possibly with sporadic and short subduction episodes. Archean $ fl The major change in geodynamics observed around 3 Ga ago can then re ect the transition from plate tectonics stagnant-lid plate tectonics to modern mobile-lid plate tectonics. Solving the paradox of a convecti",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,introduction,3568,"1. Introduction return ow, which may interact with a hydrated layer in the transition zone ( Leahy and Bercovici, 2007 ) to facilitate localized upwellings. A variety of thermal plumes, including splash ( Davies and Bunge, In several regions, there is evidence for volcanism that is spatially 2006 ), baby (e.g., Wilson and Downes, 2006 ) and edge ( King and and temporally connected to subduction zones but not associated Ritsema, 2000 ) plumes, have been recently described as focused with mantle w",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,mantle.circulation.during.subduction,8908,"2. Mantle circulation during subduction fi  de nitions (e.g., Zhong et al., 1998 ). The effective viscosity, , within fl The downwelling of cold lithospheric material into the mantle the uid is given by a joint rheology fl triggers return ow, which has been extensively investigated in the  fi      Ã° Ãž context of the subduction wedge, the uppermost region con ned = + 1 = p T p T between the slab and the overriding plate. Convection models have fl evaluated the overall ow produced by a single sl",Earth and Planetary Science Letters
